0.006122448979591827, 0.004268292682926722
0.015646258503401345, 0.039024390243902474
0.02448979591836728, 0.07012195121951215
0.0333333333333333, 0.099390243902439
0.04081632653061221, 0.12317073170731718
0.048299319727891116, 0.1451219512195122
0.05782312925170066, 0.1707317073170731
0.06666666666666662, 0.19451219512195128
0.07619047619047617, 0.2164634146341463
0.08503401360544213, 0.2347560975609756
0.09455782312925168, 0.253048780487805
0.10340136054421764, 0.26951219512195124
0.11428571428571424, 0.2878048780487805
0.12448979591836731, 0.3042682926829269
0.13605442176870744, 0.32073170731707323
0.14761904761904757, 0.3371951219512196
0.15850340136054417, 0.351829268292683
0.17006802721088435, 0.36646341463414644
0.18027210884353737, 0.3810975609756099
0.19387755102040813, 0.3957317073170732
0.20340136054421767, 0.4085365853658537
0.21360544217687075, 0.41951219512195137
0.2224489795918367, 0.43048780487804883
0.2353741496598639, 0.44512195121951226
0.2442176870748299, 0.4542682926829269
0.2551020408163265, 0.46524390243902447
0.2666666666666666, 0.47804878048780497
0.2795918367346939, 0.49085365853658547
0.2925170068027211, 0.501829268292683
0.30544217687074826, 0.5146341463414635
0.31768707482993197, 0.5256097560975611
0.32721088435374146, 0.5329268292682928
0.3380952380952381, 0.5420731707317075
0.3482993197278911, 0.5512195121951221
0.35918367346938773, 0.5603658536585366
0.37074829931972786, 0.5695121951219513
0.3843537414965986, 0.5804878048780489
0.39863945578231297, 0.5914634146341464
0.41156462585034015, 0.602439024390244
0.42380952380952375, 0.6115853658536586
0.43605442176870735, 0.6207317073170733
0.4476190476190477, 0.629878048780488
0.4619047619047618, 0.6408536585365854
0.4727891156462585, 0.6481707317073172
0.48299319727891155, 0.6554878048780489
0.4938775510204081, 0.6646341463414636
0.5061224489795918, 0.6737804878048781
0.519047619047619, 0.6829268292682928
0.5319727891156463, 0.6920731707317074
0.5482993197278911, 0.703048780487805
0.5598639455782313, 0.7121951219512197
0.5714285714285714, 0.7195121951219514
0.5843537414965987, 0.728658536585366
0.5952380952380951, 0.7359756097560977
0.6068027210884352, 0.7451219512195124
0.6190476190476191, 0.7542682926829269
0.6306122448979592, 0.7615853658536587
0.6435374149659864, 0.7707317073170733
0.6605442176870748, 0.7835365853658538
0.6789115646258502, 0.7963414634146343
